2026-01-30 18:19:06 | INFO     | video_dl_gui | Adding URL: https://artefactoschool.online/pl/teach/control/lesson/view?id=290224491&editMod
2026-01-30 18:26:33 | INFO     | video_dl_gui | Adding URL: https://vh-api-1-de.gceuproxy.com/api/playlist/master/f2901ce1c91f2e85f926e8306e
2026-01-30 18:26:33 | INFO     | video_dl_gui | [eee370cb] Starting analyze worker for: https://vh-api-1-de.gceuproxy.com/api/playlist/master/f2901ce1c91f2e85f926e8306e
2026-01-30 18:26:33 | INFO     | video_dl_gui | [eee370cb] Phase 1: Analyzing URL
2026-01-30 18:26:33 | DEBUG    | video_dl_gui | [eee370cb] Creating VimeoDownloader (skip_cookies=True)
2026-01-30 18:26:33 | DEBUG    | video_dl_gui | [eee370cb] Calling downloader.analyze()
2026-01-30 18:26:33 | INFO     | video_dl_gui | [eee370cb] Detected platform: getcourse, video_only: False
2026-01-30 18:26:33 | INFO     | video_dl_gui | [eee370cb] Analysis complete (analyze_only mode)
2026-01-30 18:26:50 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 884736 bytes read, 777748 more expected. Retrying (1/10)...
2026-01-30 18:26:52 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1533848 bytes read, 158528 more expected. Retrying (1/10)...
2026-01-30 18:26:52 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1254672 bytes read, 304976 more expected. Retrying (1/10)...
2026-01-30 18:26:52 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 902568 bytes read, 787364 more expected. Retrying (1/10)...
2026-01-30 18:27:11 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1551507 bytes read, 29197 more expected. Retrying (1/10)...
2026-01-30 18:27:12 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1204824 bytes read, 423256 more expected. Retrying (1/10)...
2026-01-30 18:27:16 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1457336 bytes read, 47980 more expected. Retrying (1/10)...
2026-01-30 18:27:17 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1461072 bytes read, 404828 more expected. Retrying (1/10)...
2026-01-30 18:27:33 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1600376 bytes read, 95196 more expected. Retrying (1/10)...
2026-01-30 18:27:39 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1136288 bytes read, 416404 more expected. Retrying (1/10)...
2026-01-30 18:27:39 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1314608 bytes read, 192400 more expected. Retrying (1/10)...
2026-01-30 18:27:42 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1187208 bytes read, 512876 more expected. Retrying (1/10)...
2026-01-30 18:27:43 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1495288 bytes read, 149336 more expected. Retrying (1/10)...
2026-01-30 18:27:44 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1255344 bytes read, 498508 more expected. Retrying (1/10)...
2026-01-30 18:27:45 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 917688 bytes read, 662452 more expected. Retrying (1/10)...
2026-01-30 18:27:49 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1146472 bytes read, 490068 more expected. Retrying (1/10)...
2026-01-30 18:27:56 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 899456 bytes read, 732572 more expected. Retrying (1/10)...
2026-01-30 18:28:05 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1264544 bytes read, 274236 more expected. Retrying (1/10)...
2026-01-30 18:28:05 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1342576 bytes read, 252228 more expected. Retrying (1/10)...
2026-01-30 18:28:06 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1391104 bytes read, 223440 more expected. Retrying (1/10)...
2026-01-30 18:28:09 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1079944 bytes read, 462032 more expected. Retrying (1/10)...
2026-01-30 18:28:10 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1280016 bytes read, 372692 more expected. Retrying (1/10)...
2026-01-30 18:28:12 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1123168 bytes read, 440616 more expected. Retrying (1/10)...
2026-01-30 18:28:13 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 890152 bytes read, 706344 more expected. Retrying (1/10)...
2026-01-30 18:28:15 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1179192 bytes read, 472200 more expected. Retrying (1/10)...
2026-01-30 18:28:18 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1614856 bytes read, 3072 more expected. Retrying (1/10)...
2026-01-30 18:28:29 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1476544 bytes read, 155860 more expected. Retrying (1/10)...
2026-01-30 18:28:29 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1223992 bytes read, 322684 more expected. Retrying (1/10)...
2026-01-30 18:28:30 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 736904 bytes read, 911292 more expected. Retrying (1/10)...
2026-01-30 18:28:34 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1588248 bytes read, 149624 more expected. Retrying (1/10)...
2026-01-30 18:28:35 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1343488 bytes read, 280080 more expected. Retrying (1/10)...
2026-01-30 18:28:35 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 832928 bytes read, 818840 more expected. Retrying (1/10)...
2026-01-30 18:28:38 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1023048 bytes read, 717080 more expected. Retrying (1/10)...
2026-01-30 18:28:38 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1604880 bytes read, 67380 more expected. Retrying (1/10)...
2026-01-30 18:28:44 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1476272 bytes read, 246560 more expected. Retrying (1/10)...
2026-01-30 18:28:48 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1410016 bytes read, 265628 more expected. Retrying (1/10)...
2026-01-30 18:28:50 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1315600 bytes read, 339740 more expected. Retrying (1/10)...
2026-01-30 18:28:50 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1671160 bytes read, 1852 more expected. Retrying (1/10)...
2026-01-30 18:28:58 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 723336 bytes read, 1235060 more expected. Retrying (1/10)...
2026-01-30 18:29:01 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1647032 bytes read, 100240 more expected. Retrying (1/10)...
2026-01-30 18:29:02 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1152296 bytes read, 317676 more expected. Retrying (1/10)...
2026-01-30 18:29:03 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1533256 bytes read, 116632 more expected. Retrying (1/10)...
2026-01-30 18:29:04 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1451016 bytes read, 92840 more expected. Retrying (1/10)...
2026-01-30 18:29:13 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1589248 bytes read, 107828 more expected. Retrying (1/10)...
2026-01-30 18:29:16 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 939224 bytes read, 572296 more expected. Retrying (1/10)...
2026-01-30 18:29:17 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1488520 bytes read, 1568 more expected. Retrying (1/10)...
2026-01-30 18:29:19 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1333080 bytes read, 267552 more expected. Retrying (1/10)...
2026-01-30 18:29:21 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1350000 bytes read, 200060 more expected. Retrying (1/10)...
2026-01-30 18:29:28 | ERROR    | video_dl_gui | [64e2ab6a] yt-dlp: [download] Got error: 1730992 bytes read, 127764 more expected. Retrying (1/10)...
2026-01-30 18:29:51 | INFO     | video_dl_gui | [64e2ab6a] Process exited with code: 0
2026-01-30 18:29:51 | INFO     | video_dl_gui | [64e2ab6a] Download completed successfully
2026-01-30 18:29:51 | INFO     | video_dl_gui | [eee370cb] Starting download for analyzed item
2026-01-30 18:29:51 | INFO     | video_dl_gui | [eee370cb] Phase 2: Starting download
2026-01-30 18:29:51 | INFO     | video_dl_gui | [eee370cb] Executing command: C:\Python313\python.exe -m yt_dlp -N 32 --no-warnings --progress --newline --no-cookies-from-browser --merge-output-format mp4 --downloader native --paths temp://TRUENAS/Tutorials/.downloading -o //TR...
2026-01-30 18:29:51 | DEBUG    | video_dl_gui | [eee370cb] Full command: C:\Python313\python.exe -m yt_dlp -N 32 --no-warnings --progress --newline --no-cookies-from-browser --merge-output-format mp4 --downloader native --paths temp://TRUENAS/Tutorials/.downloading -o //TRUENAS/Tutorials/getcourse_20260130_182951.%(ext)s https://vh-api-1-de.gceuproxy.com/api/playlist/master/f2901ce1c91f2e85f926e8306ec60118/dd309eab4233cb1e0b5c2e0625920a20?user-cdn=cdnvideo&acc-id=165216&user-id=471356212&loc-mode=ru&version=mst-c5d7829bf5c5e2891e1c6b43c035d876&consumer=vod&jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyLWlkIjo0NzEzNTYyMTJ9.k3Q6CNsbM39n7ELfI2RwspmFsIJqH97zE2uVPf5qtcQ&plck=mst-c5d7829bf5c5e2891e1c6b43c035d876&pldm=defn1
2026-01-30 18:29:51 | DEBUG    | video_dl_gui | [eee370cb] Process started with PID: 43100
2026-01-30 18:30:23 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1425408 bytes read, 324872 more expected. Retrying (1/10)...
2026-01-30 18:30:24 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1048576 bytes read, 606952 more expected. Retrying (1/10)...
2026-01-30 18:30:24 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1056768 bytes read, 630908 more expected. Retrying (1/10)...
2026-01-30 18:30:24 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1540096 bytes read, 111296 more expected. Retrying (1/10)...
2026-01-30 18:30:25 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 868352 bytes read, 674752 more expected. Retrying (1/10)...
2026-01-30 18:30:27 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 786435 bytes read, 854053 more expected. Retrying (1/10)...
2026-01-30 18:30:45 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1376256 bytes read, 257652 more expected. Retrying (1/10)...
2026-01-30 18:30:46 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1474560 bytes read, 95992 more expected. Retrying (1/10)...
2026-01-30 18:30:48 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1163267 bytes read, 379837 more expected. Retrying (1/10)...
2026-01-30 18:30:48 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1720323 bytes read, 16233 more expected. Retrying (1/10)...
2026-01-30 18:30:49 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1114112 bytes read, 622256 more expected. Retrying (1/10)...
2026-01-30 18:30:49 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1228800 bytes read, 143036 more expected. Retrying (1/10)...
2026-01-30 18:30:49 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 933888 bytes read, 572932 more expected. Retrying (1/10)...
2026-01-30 18:31:02 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1474560 bytes read, 284932 more expected. Retrying (1/10)...
2026-01-30 18:31:09 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1433600 bytes read, 254640 more expected. Retrying (1/10)...
2026-01-30 18:31:10 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 1343488 bytes read, 243608 more expected. Retrying (1/10)...
2026-01-30 18:31:12 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 868352 bytes read, 827220 more expected. Retrying (1/10)...
2026-01-30 18:31:13 | ERROR    | video_dl_gui | [eee370cb] yt-dlp: [download] Got error: 868352 bytes read, 858992 more expected. Retrying (1/10)...
